id,lang,sentence
6879631,spa,Tom no está haciendo trampas.
858151,spa,¡Qué trasto!
5083717,spa,¿Con quién hablaban?
1418993,spa,Eres tan misterioso.
1860068,spa,"Dios le da a cada pájaro su comida, pero no se la arroja al nido."
7181495,spa,Como fruta fresca.
1898515,spa,Esa palabra no está en mi diccionario.
6028823,spa,Aquí está nuestra estrella.
1251700,spa,Viajar es un lujo que no me puede permitir.
1019205,spa,"Para ser sincera, no me gusta."
2788,spa,No podría haberlo hecho sin ti. Gracias.
5022977,spa,Lo que no te mata te engorda.
5087843,spa,Sea creativo.
1309081,spa,Haré según tu propuesta.
2188298,spa,Es fácil de hacer y es simple.
932885,spa,Ella no pudo hablar con él.
2309111,spa,¿Quién ha escrito esta carta?
2177399,spa,No quiero ir a dormir ahora.
611338,spa,"Por favor, repare el auto."
5127790,spa,Estos asientos están reservados para gente mayor.
1468201,spa,Ella está envidiosa de mi buena fortuna.
6670363,spa,No debí hacerlo.
4552949,spa,A veces siento miedo de mí mismo.
1566245,spa,Puso la cajita sobre la mesa.
5891543,spa,Él dijo que había llegado a Japón la semana pasada.
609790,spa,Hizo que la sangre me hirviera al oír eso.
7679304,spa,Hay que fijar un precio.
2707041,spa,¿Es él un amigo?
3876026,spa,Ella me pidió que cuidara del niño cuando se fuera.
5840317,spa,Estoy pintando.
5623523,spa,Tengo que decir que no.
5766865,spa,Diga sus razones.
1441309,spa,Podíamos ver al atardecer desde la ventana.
1530968,spa,Tom fue capaz de llegar allí en menos de veinte minutos.
1713444,spa,Él sintió a su corazón latir rápido.
2108815,spa,¿Te acordás de eso?
1296970,spa,Tom no puede nadar para nada.
1097335,spa,"Tenéis que ir, incluso si no queréis."
1585350,spa,Tom se suicidió tirándose de un puente.
1223907,spa,Hay poca esperanza de que gane la elección.
2300827,spa,Puedo regresar en otra ocasión.
1023282,spa,El listón no le va al vestido.
5645648,spa,Estoy seguro de que Tom no estaría en contra.
875824,spa,Es un libro español.
2831695,spa,Necesito saber más acerca de Tom.
3335857,spa,"No, no trajimos nada."
966711,spa,Me interesan los deportes.
1391633,spa,¡Ya voy!
345503,spa,Seguramente me gustará este libro.
3419152,spa,No ha podido venir porque está muy ocupada.
3269335,spa,Programadores programaron el programa.
676272,spa,Lloro cada vez que escucho esta canción.
1456231,spa,¿Existe cura para la estupidez?
597074,spa,"Cada vez que ella tosía, sentía mucho dolor."
3297309,spa,¿Qué pasó contigo y Tom?
1790654,spa,La verdadera sabiduría en la vida recae en ver las maravillas en el día a día.
1812771,spa,¿Crees que él aún piense en mí?
5439722,spa,Tom la persuadió de ir al cine con él.
3254253,spa,Tenga cuidado de no resbalar en las baldosas mojadas.
1038776,spa,¡Usted no entra aquí sin corbata!
339531,spa,Fingió no escuchar lo que yo decía.
5902665,spa,Derogaron la legislación laboral en contubernio con las autoridades corruptas.
1260705,spa,"¿Esto es una amenaza? ""No, es sólo un chantaje."""
1461738,spa,Ganó el premio la semana pasada.
1295140,spa,"Si pudiese volver en el tiempo, haría exactamente lo mismo."
5011753,spa,¡Ya era hora de que te bañaras!
499759,spa,Ando mal de dinero.
2022080,spa,Ella se ha tomado dos copas de aperitivo.
1214090,spa,Era evidente que ella estaba cansada.
1355817,spa,Tom ha cambiado mucho desde el colegio.
5082224,spa,Tom ha hecho una elección.
6816487,spa,"Hace mucho que volvimos, pero no ha cambiado nada."
2161825,spa,Para mí es difícil levantarme antes de las seis.
1618113,spa,¿Cuándo ocurrió la muerte de su padre?
1859982,spa,Su auto le costó más de diez mil dólares.
2162636,spa,Mi hermana empezó a llorar.
1918196,spa,Hawái es un paraíso sobre la tierra.
2884066,spa,La prostituta comenzó a chantajear al ministro.
1296141,spa,"Si pudiese volver en el tiempo, haría todo de nuevo."
342748,spa,Él no es tan alto como su hermano mayor.
1128002,spa,No quedaron para nuestro país sino lamentos y miserias.
594569,spa,A las arañas les gusta hacer telarañas.
7637296,spa,No creo que sea un diamante de verdad.
2943153,spa,"Por favor, esperame en la entrada del edificio."
6862158,spa,Generalmente no tengo nada para ponerme.
5015658,spa,Tom fue el primero en llegar al lugar del accidente.
1517541,spa,"Apenas llega el cartero, él sale corriendo a recoger su correo."
360152,spa,El gobierno norteamericano declaró el estado de emergencia.
1004164,spa,Ella hace como si estuviera enferma.
5863988,spa,Tus habilidades de negociación no son malas.
2123352,spa,Estaba a punto de ir a buscaros.
809974,spa,El problema es que no tenemos bastante dinero.
5015811,spa,No voy a permitir que me trates como a una cualquiera.
345638,spa,"De no haber tenido tu ayuda, yo no podría haberlo hecho."
5562454,spa,Tom no quería casarse con María.
1364741,spa,Puedo hacerlo en la mitad de tiempo.
1649292,spa,Quiero visitar Egipto algún día.
3341338,spa,No tengo ni la menor idea de quién es ella.
2428564,spa,Me encanta aprender cosas nuevas.
1906276,spa,Él fue suspendido porque se comportó mal.
4392417,spa,Detesto las fiestas de cumpleaños.
4003231,spa,La lámpara vieja dio una luz tenue.
1406447,spa,Esa es la razón por la que se enfadó.
5875627,spa,"En invierno, con gusto nos quedamos en casa."
1467833,spa,Tom se armó con una pistola y un cuchillo.
2168477,spa,Le aconsejó que visitara Boston porque pensaba que era la ciudad más bonita del mundo.
1621991,spa,No preguntes lo que están pensando. Pregunta lo que están haciendo.
1087350,spa,Te queda mejor el pelo corto.
2633494,spa,Ella es una mala influencia.
1198309,spa,"Me preguntaron, ""¿Estás bien, muchacho?"". Yo respondí, ""Estoy bien."""
5999353,spa,Todos estos dispositivos no son de fiar.
1535522,spa,Es algo obsceno.
1694245,spa,¿Vamos a su casa o a la mía?
1433160,spa,Te demostraré que estoy en lo cierto.
1569025,spa,Buscamos en el bosque al niño perdido.
3009813,spa,"Vinimos a trabajar, igual que ustedes."
522287,spa,Ella se enfermó hace una semana.
3115477,spa,Lo que tengas que hacer mañana - hazlo hoy; lo que tengas para comer hoy - cómelo mañana.
758959,spa,Mi hermano usa esta bicicleta.
6681591,spa,Soy de Asia.
1112595,spa,No sabemos cuál de los libros es el tuyo.
5542008,spa,"Eso es un pasquín, ¿por qué pierdes el tiempo leyendo esa porquería?"
1353040,spa,Es basura. Arrójala a la basura.
3250094,spa,Estaba cruzando la calle.
5414629,spa,"Lo siento, estaba distraído."
1476334,spa,¿El teléfono funciona bien?
5053093,spa,Ellos se confabularon contra él.
1318282,spa,No lo puedo perdonar por haberme insultado en público.
1508801,spa,Eres fantástico.
6143980,spa,Siempre funciona.
1123859,spa,Él se quedó callado. Concluyo que él está de acuerdo.
6046975,spa,Este artículo no ha sido revisado por otros colegas.
1193220,spa,Ellos siempre tienen problemas con su procesador de textos.
6632928,spa,"Para producir electricidad, hace falta más viento."
5864184,spa,Apagué la tele.
1854595,spa,Ella tiene una fuerte repulsión hacia los insectos.
1684003,spa,Se tapó las orejas con ambas manos para no oír el ruido.
1458086,spa,¿Cómo está tu salud?
5189395,spa,"Al que con lo ajeno se viste, en la calle lo desvisten."
573336,spa,La sal es una sustancia útil.
1321863,spa,Abrí lentamente la puerta.
1468400,spa,"No entiendo a los polígamos. Para mi, una esposa es más que suficiente."
1390606,spa,¡Ayuda! ¡Me estoy ahogando!
5572748,spa,¿Sobre qué estás chismorreando?
1388353,spa,El combate duró una semana.
1702301,spa,Come despacio la comida.
992657,spa,Abróchate la chaqueta.
715839,spa,Los perros son fieles.
525996,spa,La vida es como montar en bicicleta: para mantenerte en equilibrio tienes que seguir moviéndote.
5663842,spa,Nuestra casa se reconstruyó por entero.
5136819,spa,Las estrellas son hermosas.
702669,spa,Él trabaja ocho horas al día.
5075281,spa,Sería mejor ir a la cárcel.
2265826,spa,"No lo crea, todo eso es una fantasía."
436868,spa,Necesito medicación para el dolor.
752262,spa,"Unos minutos más tarde, sonó el teléfono."
1308974,spa,Tienen una casa grande.
1592947,spa,¿Has terminado de hablar?
1188663,spa,"Oye, ¿ya te enteraste? Susan está embarazada."
3857041,spa,El corresponsal de BBC le recordó al presidente sirio el escenario actual de su país.
4276442,spa,Haced vuestras camas.
360403,spa,Ese país es rico en recursos naturales.
4936121,spa,¡Tú me estás dando el avión!
3715658,spa,No necesito nada de vos.
2815626,spa,Él murió en mis brazos.
5046075,spa,¡No llorés como un nene!
736024,spa,¿Quiere usted esta camiseta?
1186031,spa,Tom fregó el suelo.
3792888,spa,Poned el libro donde lo encontrasteis.
473453,spa,¿Dónde está la pasta de dientes?
6586321,spa,A cuadrarse.
673802,spa,Ellos habían empezado antes que nosotros.
3610161,spa,"El anciano probó el bálsamo con su lengua, y lo encontró bueno."
1634708,spa,¿Por qué piensas que Tom y Mary están planeando divorciarse?
1368499,spa,Tom respondió a todas las preguntas que le hizo Mary.
5473613,spa,¿Qué te ha hecho pensar que querría darte un beso?
739188,spa,La ciudad está llena de turistas.
716976,spa,"Cuando un producto es escaso, el vendedor tiene ventaja."
2924759,spa,Vos construiste una casa de madera.
1318134,spa,El vidrio es frágil y transparente.
2763122,spa,Hoy viernes iré a cenar con mi esposa.
1256546,spa,"Cuando la entrada supera un cierto umbral, una señal de salida es liberada instantáneamente."
3664434,spa,¿Qué os apetece hacer esta noche?
1023164,spa,John vino a Japón ayer.
1624750,spa,La noche es mi cómplice.
7420181,spa,Los aliviaderos parecen ríos.
1321987,spa,Había cuarenta personas presentes.
6877657,spa,¿Cuál es la importancia de la música en tu vida?
4493242,spa,Bello es eso que deseas creer que es bello.
5002188,spa,Estoy seguro de que me entendiste.
5889602,spa,Nos lo jugaremos a cara o cruz.
5718919,spa,Tom le pisó el pie a María.
1330836,spa,Ella no quiere que él vaya a Boston.
1448301,spa,Me he enterado del matrimonio de Tom con una mujer rica.
718650,spa,Él tuvo el privilegio de una educación privada.
3346083,spa,No puedes entrar en esta habitación.
6945480,spa,Yo también pensaba igual.
2054003,spa,Él donó mucho dinero por cuenta propia.
3666387,spa,Tom quería conocerle.
6391129,spa,"Si Tom planeaba casarse, me lo hubiera dicho"
1035907,spa,La arena está caliente.
5011333,spa,No me preguntes lo mismo una y otra vez.
586843,spa,El infierno son los demás.
1660909,spa,Tom está preparando el plato.
1218495,spa,La población de esa isla vive de la pesca.
1649163,spa,Te voy a enseñar una lección que no vas a olvidar.
3701973,spa,El puñal le traspasó el corazón.
1423777,spa,¿Vas apresurado?
2073183,spa,Usted debe comer algo.
6592072,spa,Te lo enseño por si es tuyo.
1410101,spa,"Si tuvieras una máquina del tiempo, ¿qué año visitarías?"
6682509,spa,¿Estamos arruinados?
5009973,spa,Tom tiene un perro llamado Cookie.
5684842,spa,¿Cómo lo descubriste?
1130869,spa,Hoy Tom está muy ocupado.
3893232,spa,Veré en qué puedo aun ayudar.
2231783,spa,El sonido se incrementa y disminuye.
2710996,spa,Se nos ha avistado.
2579251,spa,Es un arma.
950608,spa,Nunca comí algo tan delicioso como esto.
2567,spa,Cuando me desperté estaba triste.
2383036,spa,No me fío de los políticos.
463103,spa,Habrá claros.
7721640,spa,Voy a su casa.
1247401,spa,Los bichos son la comida del futuro. Son fáciles de criar y muy nutritivos.
4978504,spa,No entiendo lo que estáis diciendo.
1010229,spa,"Te has comido una hache en la palabra ""había""."
855647,spa,No hacen buena pareja.
545219,spa,Quítate los zapatos.
3996852,spa,Hay una gran cantidad de importantes ciudades en este país.
1067525,spa,Ahora empecemos nuestro trabajo.
1752620,spa,Me pide que esté atento.
2930670,spa,Estos cubos de hielo se derretirán pronto.
1365091,spa,Él apenas tenía dinero suficiente para comprar pan y leche.
1239444,spa,Lo mismo es cierto en Japón.
1796552,spa,"Aunque Tom le rogó a Mary que no se vaya, ella se fue con los hijos a vivir con su madre."
1502244,spa,Ella no puede escribir ni leer.
2257885,spa,Entonces puedes también tú esperar hasta el jueves.
4815539,spa,De vez en cuando las vemos.
6768726,spa,¿Qué te hace reír?
6670317,spa,Debería estar arrepentido por haberlo hecho.
5134137,spa,Necesito mejorar mi francés.
1365087,spa,El gas picante de las bebidas es anhídrido carbónico.
5755846,spa,Eso suena a francés.
4767418,spa,Odio las leyes.
1298158,spa,¿Qué cosa se obtiene cruzando una anguila con un pepino?
1338870,spa,¿Qué te parece cocinar algo conmigo?
556571,spa,¿Puedo irme a casa?
1552319,spa,"Uno puede delegar trabajo, pero no responsabilidad."
6816481,spa,Mañana tenemos que levantarnos temprano.
1293039,spa,Recibimos muchas visitas hoy.
1253142,spa,"Aunque un aumento de madres solteras es indispensable para superar el decline de la tasa de natalidad, por alguna razón la opinión pública en Japón está evadiendo este argumento."
4517159,spa,Tom seguramente es bostoniano.
6706970,spa,Piensan demasiado.
1855283,spa,Debes estudiar inglés todos los días.
530695,spa,"Si dos hombres tienen siempre la misma opinión, uno de ellos es inútil."
2150034,spa,Eso es plástico.
1361755,spa,Tuve que correr mucho para tomar el tren.
455896,spa,Voy a dejar el colegio.
2152478,spa,El presidente tuvo la cortesía de responder mi carta.
1791379,spa,"Si uno toca buena música, la gente no escucha y si uno toca mala música la gente no habla."
2117471,spa,¡No saltéis!
962172,spa,¿Vienes con nosotros?
2625342,spa,Tom casi se rio.
2960857,spa,¿Por qué rasgaste la tela en vez de cortarla con tijeras?
623464,spa,"Si envías un telegrama, la brevedad es imprescindible ya que se factura por cada palabra."
2878260,spa,"Nos quedamos atrapados en un atasco, lo que hizo que llegáramos veinte minutos tarde."
728894,spa,Ella no notó que uno de sus botones se desabrochó.
1408461,spa,"Bueno, ¡San Diego es donde la vida es una playa!"
1613659,spa,¿Puedo hablar contigo a solas?
1208973,spa,El señor Smith le hizo algunos juguetes.
7282816,spa,Quería que le saludaran.
2253464,spa,No es una historia muy graciosa.
5752617,spa,Voy frecuentemente a Boston.
3788563,spa,La abandonó cuando se declaró en bancarrota.
2158866,spa,¿A qué hora llegarás a Tokio?
1324329,spa,"Te veo luego, cocodrilo."
1226397,spa,"De acuerdo a la última crítica del Profesor Scott, yo no tengo nada más que agregar a mi respuesta anterior."
5100183,spa,Tom estaba mintiendo.
601073,spa,No encuentro mis lentes. Puede que los haya dejado en el tren.
3762278,spa,En Japón supuestamente hay gente que tiene pingüinos como mascotas.
3058754,spa,Mi amigo quiere hablar contigo.
5083975,spa,Esos delfines están adiestrados.
6741076,spa,No tengo ningún problema en hacerlo.
3672617,spa,¡Nunca me vuelvas a hablar así!
4727728,spa,Hay demasiados anuncios publicitarios en YouTube.
987256,spa,¡Quédense quietos! El bebé está durmiendo.
1829409,spa,"Póngase cómodo, por favor."
6564638,spa,Tardé una eternidad en hacerlo.
3868342,spa,"Tom no sabe hablar francés, ¿verdad?"
4880117,spa,¿No te sientes mejor?
995073,spa,"Ven aquí, rápido."
1698932,spa,La autoestima es la piedra angular de todas las virtudes.
343600,spa,Él me dijo que iba de compras a Shibuya.
3349787,spa,¡Corramos de forma simbólica contra la violencia machista!
1013680,spa,"Cuando le dijeron que no le habían cogido en la universidad que él quería, se le cayó el alma a los pies."
1313037,spa,Tom alegó ser inocente.
4931480,spa,Ese testigo sorpresa fue el as bajo la manga de la defensa.
1368375,spa,Has hecho realidad todos mis sueños.
998414,spa,Él dijo lo mismo una y otra vez.
1628587,spa,"María quería ir al circo a ver a los trapecistas, que parecían danzar en el aire."
